S.No,HS,AS,CT,NC,TLD,ALD,MD,TLA,ALA,MLA,TLC,ALC,MLC,TDO,MO,MiC,MaC,LOC,CC,CA,CE,SC,CLOC,CD,NL,DIT,CBO,RFC,LCOM,NOC,CBOI,TNM,TNPM,TNLM,TNS,TNG,TNA,TestCount,CS,JC,SD,JW,DL,LCS,NG
68,0.0382,0.0023,10.0,1,0,0.0,0,53,53.0,53,53,53.0,53,1,1.0,0,1,20.0,3.0,0.0,0.0,3.0,4.0,0.166667,0.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0.08427544763211021,0.11617711530030689,0.20816967792615867,0.5385564565658569,16532.0,16599.0,0.06327700614929199
69,0.0237,0.0073,45.166666666666664,8,19,2.375,7,129,16.125,85,148,18.5,85,2,0.875,1,1,48.0,8.0,1.0,2.0,13.0,17.0,0.261538,1.0,4.0,4.0,8.0,1.0,0.0,1.0,19.0,19.0,6.0,2.0,2.0,5.0,1,0.11787515414029844,0.15794066317626526,0.2727957799547852,0.5361736416816711,16555.0,16601.0,0.06249654293060303
70,0.0015,0.0028,28.0,3,2,0.6666666666666666,1,43,14.333333333333334,43,45,15.0,43,1,1.0,0,1,10.0,1.0,0.0,0.0,1.0,6.0,0.375,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.059516452332393804,0.10263157894736842,0.18615751789976134,0.528083324432373,16795.0,16828.0,0.05268436670303345
71,0.0319,0.0625,269.81666666666666,6,16,2.6666666666666665,7,228,38.0,177,244,40.666666666666664,177,2,0.8333333333333334,1,1,114.0,23.0,3.0,7.0,33.0,32.0,0.219178,1.0,4.0,8.0,19.0,1.0,0.0,3.0,25.0,22.0,12.0,2.0,2.0,6.0,1,0.08248844206517694,0.11023276240667546,0.1985759493670886,0.5220325589179993,17154.0,17161.0,0.03793835639953613
72,0.0018,0.0028,29.0,1,0,0.0,0,54,54.0,54,54,54.0,54,1,1.0,0,1,20.0,3.0,1.0,0.0,4.0,4.0,0.166667,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0,0.036443213109688344,0.09517543859649123,0.1738085702843412,0.5384082794189453,16539.0,16610.0,0.06269162893295288
73,0.0487,0.0009,21.75,1,0,0.0,0,71,71.0,71,71,71.0,71,1,1.0,0,1,38.0,6.0,1.0,0.0,9.0,4.0,0.0952381,0.0,0.0,0.0,5.0,2.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,1.0,0,0.09666109864214648,0.22919334186939821,0.3729166666666667,0.5985813140869141,14507.0,15587.0,0.1629871129989624
74,0.0013,0.0048,41.25,1,0,0.0,0,31,31.0,31,31,31.0,31,1,1.0,0,1,8.0,1.0,1.0,1.0,1.0,4.0,0.333333,0.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,0.0,1.0,0,0.0761248260951552,0.06247230837394772,0.11759799833194329,0.516972541809082,17526.0,17528.0,0.021352529525756836
75,0.0622,0.0629,130.3357142857143,6,16,2.6666666666666665,5,160,26.666666666666668,134,176,29.333333333333332,134,2,0.8333333333333334,1,1,79.0,18.0,15.0,2.0,29.0,9.0,0.102273,2.0,4.0,4.0,12.0,1.0,0.0,5.0,23.0,21.0,10.0,2.0,3.0,7.0,1,0.024563121922100722,0.04768211920529802,0.09102402022756005,0.514274001121521,17599.0,17605.0,0.01744997501373291
76,0.0784,0.0760,30.42738095238095,1,0,0.0,0,67,67.0,67,67,67.0,67,1,1.0,0,1,33.0,7.0,6.0,1.0,7.0,4.0,0.108108,1.0,0.0,2.0,7.0,1.0,0.0,17.0,6.0,6.0,6.0,3.0,2.0,3.0,1,0.07195499460398255,0.05845881310894597,0.11046025104602511,0.5174827575683594,17543.0,17545.0,0.020432651042938232
77,0.0373,0.0133,0.0,1,0,0.0,0,69,69.0,69,69,69.0,69,1,1.0,0,1,39.0,8.0,8.0,0.0,8.0,7.0,0.152174,0.0,0.0,0.0,8.0,1.0,0.0,1.0,8.0,8.0,8.0,4.0,3.0,4.0,0,0.02250082320820318,0.046419098143236075,0.08871989860583017,0.5185286402702332,17733.0,17735.0,0.010843515396118164
78,0.1235,0.0201,233.7015873015873,2,2,1.0,2,301,150.5,299,303,151.5,299,2,0.5,0,2,186.0,39.0,8.0,0.0,81.0,77.0,0.292776,6.0,0.0,0.0,9.0,1.0,0.0,2.0,9.0,7.0,9.0,0.0,2.0,7.0,1,0.06557742978910293,0.04652193176783341,0.08890770533446232,0.5133864283561707,17752.0,17754.0,0.009812116622924805
79,0.0664,0.0203,4.0,1,0,0.0,0,76,76.0,76,76,76.0,76,1,1.0,0,1,20.0,4.0,15.0,0.0,5.0,25.0,0.555556,1.0,0.0,0.0,3.0,1.0,0.0,8.0,3.0,3.0,3.0,0.0,0.0,1.0,1,0.02311398405683315,0.045916114790286976,0.08780075981426762,0.5143349766731262,17609.0,17615.0,0.017059683799743652
80,0.1322,0.0066,31.5,2,1,0.5,1,233,116.5,232,234,117.0,232,1,1.0,0,1,78.0,14.0,5.0,1.0,27.0,96.0,0.551724,2.0,1.0,2.0,11.0,1.0,0.0,2.0,10.0,6.0,10.0,1.0,3.0,9.0,1,0.08245778161712472,0.10013233348037054,0.18203688853247796,0.5291079878807068,17215.0,17222.0,0.036210060119628906
81,0.0201,0.0133,0.0,1,0,0.0,0,40,40.0,40,40,40.0,40,1,1.0,0,1,15.0,2.0,1.0,2.0,4.0,4.0,0.210526,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0,0.06102532001212785,0.10127137220517317,0.1839171974522293,0.5288384556770325,17010.0,17030.0,0.04192453622817993
82,0.0616,0.0008,0.0,2,0,0.0,0,136,68.0,125,136,68.0,125,1,1.0,0,1,90.0,15.0,0.0,0.0,28.0,9.0,0.0909091,1.0,0.0,1.0,7.0,1.0,0.0,0.0,7.0,3.0,7.0,0.0,0.0,3.0,0,0.04623047955226191,0.0776656428258008,0.14413680781758959,0.5240183472633362,17365.0,17371.0,0.027178466320037842
83,0.0511,0.0049,2.0,1,0,0.0,0,153,153.0,153,153,153.0,153,1,1.0,0,1,66.0,16.0,4.0,0.0,23.0,47.0,0.415929,2.0,0.0,0.0,11.0,1.0,0.0,1.0,11.0,5.0,11.0,0.0,1.0,2.0,1,0.13247666744380043,0.19767441860465115,0.3300970873786408,0.5385063290596008,16557.0,16664.0,0.061437249183654785
84,0.0555,0.0008,0.0,1,0,0.0,0,45,45.0,45,45,45.0,45,1,1.0,0,1,32.0,3.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.06053217259431933,0.052608311229000886,0.0999580008399832,0.5146057605743408,17713.0,17715.0,0.01179128885269165
0,0.1576,0.0686,10.0,3,14,4.666666666666667,13,457,152.33333333333334,445,471,157.0,445,2,0.6666666666666666,0,2,143.0,47.0,9.0,0.0,66.0,260.0,0.645161,2.0,0.0,0.0,19.0,7.0,0.0,1.0,19.0,14.0,19.0,0.0,0.0,0.0,0,0.0018699083326204227,0.027348394768133173,0.05324074074074074,0.5302257537841797,9130.0,9130.0,0.004845917224884033
1,0.1510,0.0686,20.0,3,10,3.3333333333333335,9,67,22.333333333333332,57,77,25.666666666666668,57,2,0.6666666666666666,0,2,40.0,7.0,3.0,1.0,23.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,5.0,0,0.013541983343286936,0.06382978723404255,0.12,0.5194056034088135,548.0,557.0,0.059966206550598145
2,0.6132,0.1097,212.7,45,1756,39.022222222222226,725,2764,61.422222222222224,833,4520,100.44444444444444,1558,17,0.24444444444444444,17,0,697.0,171.0,30.0,26.0,416.0,63.0,0.0837766,4.0,0.0,25.0,84.0,2.0,0.0,4.0,58.0,51.0,58.0,1.0,5.0,4.0,1,0.04831060739530156,0.022961203483768806,0.04489164086687306,0.5166771411895752,18468.0,18468.0,0.002483665943145752
3,0.0064,0.0963,7.0,1,0,0.0,0,25,25.0,25,25,25.0,25,1,1.0,0,1,13.0,4.0,29.0,0.0,3.0,5.0,0.277778,0.0,0.0,0.0,4.0,0.0,1.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,1,0.0,0.07692307692307693,0.14285714285714285,0.5467830300331116,183.0,195.0,0.14864861965179443
4,0.0165,0.0686,0.0,2,6,3.0,6,20,10.0,20,26,13.0,20,2,0.5,0,2,5.0,1.0,9.0,1.0,1.0,5.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0,0.0,0.06802721088435375,0.12738853503184713,0.5869477391242981,129.0,145.0,0.18597561120986938
5,0.1328,0.0015,0.0,2,6,3.0,6,98,49.0,93,104,52.0,93,2,0.5,0,2,44.0,9.0,1.0,1.0,18.0,34.0,1.00446,3.0,0.0,1.0,5.0,2.0,0.0,2.0,5.0,4.0,5.0,0.0,0.0,3.0,0,0.0,0.06829268292682927,0.1278538812785388,0.513799786567688,600.0,612.0,0.04758191108703613
6,0.0913,0.0015,0.0,4,27,6.75,25,62,15.5,33,89,22.25,58,3,0.5,0,3,20.0,3.0,0.0,0.0,3.0,5.0,0.2,0.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,0,0.006692721817966616,0.04751131221719457,0.09071274298056156,0.5236012935638428,1196.0,1198.0,0.029671192169189453
7,0.0972,0.1460,3.95,15,543,36.2,239,843,56.2,251,1386,92.4,490,9,0.4,9,0,224.0,50.0,17.0,0.0,72.0,6.0,0.026087,0.0,0.0,1.0,50.0,1.0,0.0,5.0,50.0,50.0,50.0,24.0,17.0,25.0,1,0.0,0.0707070707070707,0.1320754716981132,0.5370638370513916,276.0,289.0,0.09872609376907349
8,0.0972,0.0789,0.95,6,29,4.833333333333333,27,74,12.333333333333334,35,103,17.166666666666668,62,4,0.3333333333333333,2,2,26.0,5.0,16.0,0.0,5.0,5.0,0.16129,0.0,0.0,0.0,5.0,1.0,0.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,1,0.0,0.06572769953051644,0.12334801762114538,0.5064816474914551,719.0,729.0,0.04265093803405762
9,0.0913,0.0574,0.0,12,135,11.25,78,410,34.166666666666664,195,545,45.416666666666664,273,7,0.3333333333333333,7,0,231.0,40.0,7.0,0.0,42.0,5.0,0.0252525,0.0,0.0,5.0,40.0,2.0,0.0,6.0,42.0,42.0,42.0,19.0,19.0,43.0,1,0.0053746428665732825,0.06343283582089553,0.11929824561403508,0.50506991147995,921.0,930.0,0.03367877006530762
10,0.0913,0.0686,0.0,3,2,0.6666666666666666,2,65,21.666666666666668,61,67,22.333333333333332,61,2,0.6666666666666666,0,2,26.0,6.0,1.0,0.0,6.0,23.0,0.469388,0.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,6.0,6.0,2.0,2.0,2.0,0,0.0038066230553833805,0.04468085106382979,0.0855397148676171,0.5213263630867004,3104.0,3108.0,0.012051999568939209
11,0.0913,0.0015,0.0,3,2,0.6666666666666666,2,35,11.666666666666666,31,37,12.333333333333334,31,2,0.6666666666666666,0,2,20.0,3.0,0.0,0.0,3.0,3.0,0.130435,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,0,0.012786607494049548,0.07692307692307693,0.14285714285714285,0.5281538367271423,373.0,384.0,0.0786924958229065
12,0.0972,0.0015,0.0,12,93,7.75,73,291,24.25,73,384,32.0,146,9,0.16666666666666666,9,0,151.0,28.0,0.0,0.0,38.0,5.0,0.0384615,0.0,0.0,2.0,28.0,1.0,0.0,3.0,34.0,34.0,34.0,14.0,12.0,14.0,0,0.0028444817487793877,0.04288939051918736,0.08225108225108226,0.5160383582115173,2623.0,2624.0,0.013644874095916748
13,0.0913,0.0015,0.0,3,4,1.3333333333333333,2,34,11.333333333333334,30,38,12.666666666666666,30,2,0.6666666666666666,0,2,14.0,2.0,0.0,0.0,2.0,6.0,0.3,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0,0.0,0.06227106227106227,0.11724137931034483,0.5394051671028137,699.0,705.0,0.0449061393737793
14,0.0913,0.0574,0.0,7,47,6.714285714285714,41,199,28.428571428571427,95,246,35.142857142857146,136,4,0.42857142857142855,3,1,105.0,25.0,4.0,0.0,25.0,5.0,0.0454545,0.0,0.0,1.0,25.0,1.0,0.0,2.0,25.0,25.0,25.0,12.0,12.0,12.0,1,0.0,0.0847457627118644,0.15625,0.551936686038971,256.0,271.0,0.10517239570617676
15,0.0913,0.0574,0.0,10,78,7.8,62,316,31.6,122,394,39.4,184,7,0.3,7,0,161.0,35.0,3.0,0.0,35.0,5.0,0.0301205,0.0,0.0,0.0,35.0,1.0,0.0,2.0,35.0,35.0,35.0,16.0,14.0,17.0,1,0.00344964159180594,0.05357142857142857,0.1016949152542373,0.5269047021865845,1529.0,1531.0,0.02183544635772705
16,0.0913,0.0015,0.0,3,3,1.0,2,56,18.666666666666668,52,59,19.666666666666668,52,2,0.6666666666666666,0,2,35.0,7.0,0.0,0.0,7.0,3.0,0.0789474,0.0,0.0,0.0,7.0,1.0,0.0,0.0,7.0,7.0,7.0,3.0,3.0,3.0,0,0.005192374297012871,0.0648854961832061,0.12186379928315412,0.5086597800254822,903.0,913.0,0.03435516357421875
17,0.1823,0.0574,7.5,5,34,6.8,18,166,33.2,83,200,40.0,83,5,0.2,5,0,162.0,17.0,7.0,7.0,73.0,7.0,0.1531915,4.0,0.0,5.0,20.0,4.0,0.0,10.0,22.0,22.0,22.0,0.0,9.0,9.0,1,0.0,0.06796116504854369,0.12727272727272726,0.5494709014892578,267.0,282.0,0.10066008567810059
18,0.0913,0.0574,0.0,9,39,4.333333333333333,32,152,16.88888888888889,43,191,21.22222222222222,75,8,0.2222222222222222,8,0,71.0,15.0,1.0,0.0,15.0,5.0,0.0657895,0.0,0.0,0.0,15.0,1.0,0.0,2.0,15.0,15.0,15.0,7.0,7.0,7.0,1,0.0,0.056338028169014086,0.10666666666666667,0.49957728385925293,1369.0,1376.0,0.026855111122131348
19,0.1597,0.0686,20.0,4,77,19.25,35,115,28.75,56,192,48.0,77,2,0.75,0,2,25.0,4.0,1.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0.0029107903359846823,0.05121951219512195,0.09744779582366589,0.5237208604812622,2160.0,2164.0,0.016523301601409912
20,0.0999,0.0686,10.0,3,14,4.666666666666667,11,40,13.333333333333334,26,54,18.0,26,2,0.6666666666666666,0,2,11.0,2.0,0.0,0.0,6.0,6.0,0.352941,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.07142857142857142,0.13333333333333333,0.5486220717430115,496.0,508.0,0.06052142381668091
0,0.0910,0.0145,24.0,15,37,2.466666666666667,10,228,15.2,171,265,17.666666666666668,171,3,0.4,3,0,79.0,20.0,14.0,0.0,45.0,75.0,0.487013,2.0,0.0,0.0,8.0,1.0,0.0,5.0,8.0,8.0,8.0,0.0,2.0,9.0,1,0.03034341246332333,0.21340388007054673,0.35174418604651164,0.7365847622914112,1883.0,2819.0,0.20050227642059326
1,0.0294,0.0462,90.25,8,21,2.625,7,214,26.75,74,235,29.375,76,1,1.0,0,1,30.0,5.0,41.0,0.0,10.0,129.0,0.811321,1.0,0.0,0.0,3.0,3.0,0.0,13.0,3.0,3.0,3.0,0.0,0.0,6.0,1,0.060818222385159625,0.25277777777777777,0.4035476718403548,0.6791334748268127,3069.0,3965.0,0.2345515489578247
2,0.0661,0.0179,4.0,7,39,5.571428571428571,28,431,61.57142857142857,333,470,67.14285714285714,333,4,0.42857142857142855,3,1,107.0,15.0,15.0,0.0,38.0,222.0,0.674772,1.0,0.0,0.0,13.0,3.0,0.0,2.0,13.0,13.0,13.0,0.0,0.0,1.0,1,0.06983488276803858,0.3204633204633205,0.4853801169590643,0.6143130660057068,5779.0,6466.0,0.17285990715026855
3,0.0540,0.0308,10.333333333333334,8,44,5.5,21,680,85.0,636,724,90.5,636,3,0.625,2,1,131.0,34.0,31.0,4.0,54.0,509.0,1.450708,5.0,0.0,4.0,24.0,1.0,8.0,17.0,24.0,8.0,24.0,0.0,4.0,8.0,1,0.04116890697984058,0.3140161725067385,0.47794871794871796,0.5642057061195374,11462.0,11894.0,0.1067771315574646
4,0.0332,0.0025,10.0,5,51,10.2,48,541,108.2,489,592,118.4,489,2,0.8,1,1,202.0,33.0,28.0,0.0,77.0,221.0,0.522459,1.0,0.0,1.0,31.0,14.0,0.0,2.0,31.0,30.0,31.0,0.0,0.0,0.0,1,0.02544816986774658,0.1916376306620209,0.3216374269005848,0.587995707988739,6547.0,7266.0,0.15286785364151
5,0.0196,0.0010,3.3333333333333335,5,10,2.0,4,170,34.0,161,180,36.0,161,3,0.6,2,1,31.0,7.0,1.0,6.0,7.0,102.0,0.766917,0.0,0.0,2.0,13.0,1.0,0.0,1.0,7.0,7.0,7.0,0.0,2.0,1.0,1,0.017144576272550303,0.2802491103202847,0.43780403057678946,0.6784482598304749,2887.0,3807.0,0.23578166961669922
6,0.0827,0.0096,105.16666666666667,11,19,1.7272727272727273,8,302,27.454545454545453,257,321,29.181818181818183,257,3,0.6363636363636364,2,1,123.0,23.0,19.0,5.0,52.0,197.0,1.65666,4.0,0.0,6.0,18.0,3.0,0.0,7.0,18.0,13.0,18.0,0.0,4.0,9.0,1,0.018187131929524616,0.29068825910931173,0.4504391468005019,0.6500934958457947,3838.0,4704.0,0.20948892831802368
7,0.1810,0.0055,15.666666666666668,17,77,4.529411764705882,28,617,36.294117647058826,544,694,40.8235294117647,544,3,0.5882352941176471,3,0,236.0,49.0,29.0,6.0,112.0,244.0,0.508333,2.0,0.0,4.0,19.0,1.0,3.0,4.0,13.0,6.0,13.0,0.0,0.0,8.0,1,0.023869470049172448,0.10171428571428572,0.18464730290456433,0.561201810836792,1978.0,2054.0,0.1078001856803894
8,0.2349,0.1533,2563.0576590076594,87,753,8.655172413793103,179,3837,44.10344827586207,2210,4590,52.758620689655174,2210,5,0.47126436781609193,5,0,1160.0,331.0,220.0,23.0,636.0,1703.0,0.594831,6.0,0.0,12.0,137.0,17.0,0.0,27.0,114.0,99.0,114.0,2.0,6.0,16.0,1,0.024674771255148744,0.27111716621253407,0.4265809217577706,0.6014757752418518,6804.0,7451.0,0.1517418622970581
9,0.1168,0.0625,294.3666666666666,22,369,16.772727272727273,173,1782,81.0,1368,2151,97.77272727272727,1368,3,0.7272727272727273,3,0,506.0,181.0,46.0,4.0,311.0,821.0,0.618689,6.0,0.0,1.0,43.0,2.0,0.0,9.0,39.0,33.0,39.0,0.0,9.0,7.0,1,0.06462131199312818,0.2726419521351478,0.4284660766961652,0.5207045078277588,62228.0,62274.0,0.026836693286895752
10,0.0964,0.0046,3.5,6,16,2.6666666666666665,5,179,29.833333333333332,163,195,32.5,163,3,0.5,1,2,71.0,16.0,1.0,0.0,42.0,60.0,0.458015,3.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,3.0,1,0.04662639301566653,0.28437682855471036,0.4428246013667426,0.5431617498397827,20803.0,21078.0,0.06536710262298584
11,0.2177,0.1527,1643.0769230769224,62,783,12.629032258064516,161,3881,62.596774193548384,1638,4664,75.2258064516129,1638,6,0.5161290322580645,6,0,797.0,237.0,220.0,9.0,379.0,2111.0,0.725928,2.0,0.0,4.0,133.0,32.0,0.0,41.0,124.0,124.0,124.0,0.0,0.0,11.0,1,0.017419315286316624,0.23264201983769162,0.3774689100219459,0.7203779623865768,1807.0,2715.0,0.19390887022018433
12,0.0474,0.0207,174.95,10,16,1.6,5,196,19.6,181,212,21.2,181,3,0.5,2,0,65.0,18.0,12.0,1.0,33.0,80.0,0.551724,5.0,0.0,1.0,9.0,2.0,1.0,4.0,8.0,7.0,8.0,0.0,0.0,3.0,1,0.014362507575340492,0.15574650912996776,0.2695167286245353,0.6224649548530579,1793.0,2056.0,0.18382996320724487
13,0.0026,0.0140,0.0,5,80,16.0,76,156,31.2,76,236,47.2,152,2,0.6,0,2,37.0,9.0,0.0,0.0,8.0,5.0,0.119048,0.0,0.0,0.0,9.0,9.0,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,1,0.05686448782234008,0.31791221826809013,0.48244824482448245,0.5195475220680237,65058.0,65087.0,0.0257684588432312
14,0.0291,0.0056,12.0,7,8,1.1428571428571428,3,144,20.571428571428573,135,152,21.714285714285715,135,4,0.5714285714285714,3,1,27.0,8.0,9.0,1.0,7.0,81.0,0.75,1.0,1.0,1.0,6.0,1.0,0.0,5.0,7.0,7.0,5.0,0.0,2.0,3.0,1,0.009876238760229333,0.2122905027932961,0.35023041474654376,0.7164750327727546,1739.0,2595.0,0.2239263653755188
15,0.0300,0.0137,5.5,5,19,3.8,8,133,26.6,114,152,30.4,114,2,0.8,1,1,33.0,8.0,4.0,0.0,15.0,57.0,0.633333,1.0,0.0,0.0,5.0,2.0,0.0,2.0,5.0,4.0,5.0,0.0,0.0,2.0,1,0.031063704616121585,0.10909090909090909,0.19672131147540983,0.5707222819328308,1936.0,2036.0,0.12028920650482178
16,0.0351,0.0308,55.416666666666664,5,7,1.4,3,83,16.6,76,90,18.0,76,3,0.6,2,1,18.0,5.0,11.0,0.0,7.0,31.0,0.632653,1.0,0.0,0.0,3.0,3.0,9.0,18.0,3.0,3.0,3.0,0.0,0.0,0.0,1,0.03549800598293011,0.2031098153547133,0.3376413570274637,0.7029536268775867,1704.0,2504.0,0.23948293924331665
17,0.0710,0.0047,4.75,7,12,1.7142857142857142,7,134,19.142857142857142,121,146,20.857142857142858,121,3,0.42857142857142855,1,2,50.0,11.0,4.0,1.0,27.0,49.0,0.494949,2.0,1.0,1.0,5.0,1.0,0.0,1.0,7.0,7.0,4.0,0.0,0.0,3.0,1,0.00954489499316315,0.13679745493107104,0.24067164179104478,0.6896433234214783,1664.0,2218.0,0.24583697319030762
18,0.0542,0.0022,14.25,10,23,2.3,7,146,14.6,121,169,16.9,121,3,0.5,2,0,27.0,5.0,1.0,3.0,6.0,59.0,0.686047,1.0,1.0,3.0,7.0,1.0,0.0,2.0,7.0,7.0,4.0,0.0,0.0,8.0,1,0.014441433996427392,0.13870246085011187,0.24361493123772102,0.6130411028862,1790.0,2013.0,0.1833917498588562
19,0.0506,0.0022,9.866666666666667,10,21,2.1,7,137,13.7,114,158,15.8,114,3,0.5,2,0,23.0,5.0,1.0,2.0,4.0,57.0,0.7125,1.0,1.0,2.0,6.0,1.0,0.0,2.0,7.0,7.0,4.0,0.0,0.0,8.0,1,0.011534919918177521,0.18246687054026503,0.3086206896551724,0.7171334946343608,1622.0,2259.0,0.27015775442123413
20,0.0506,0.0022,9.866666666666667,10,21,2.1,7,138,13.8,115,159,15.9,115,3,0.5,2,0,23.0,5.0,1.0,2.0,4.0,58.0,0.716049,1.0,1.0,2.0,6.0,1.0,0.0,1.0,7.0,7.0,4.0,0.0,0.0,8.0,1,0.006959026691961105,0.132829373650108,0.23450905624404195,0.6398696899414062,1699.0,2095.0,0.22984224557876587
21,0.0593,0.0210,21.666666666666668,7,6,0.8571428571428571,2,75,10.714285714285714,68,81,11.571428571428571,68,3,0.5714285714285714,2,1,17.0,4.0,1.0,1.0,5.0,26.0,0.604651,1.0,1.0,1.0,4.0,1.0,0.0,1.0,6.0,6.0,3.0,0.0,0.0,2.0,1,0.006983555060300776,0.14511041009463724,0.2534435261707989,0.6594070792198181,1679.0,2139.0,0.23773008584976196
22,0.0946,0.0221,14.855710955710954,12,17,1.4166666666666667,5,187,15.583333333333334,168,204,17.0,168,3,0.6666666666666666,2,1,78.0,23.0,9.0,3.0,39.0,55.0,0.413534,3.0,2.0,3.0,13.0,1.0,0.0,3.0,13.0,13.0,10.0,1.0,1.0,2.0,1,0.01154685360605085,0.18568665377176016,0.3132137030995106,0.7097487468272448,1902.0,2816.0,0.23477059602737427
23,0.0602,0.0173,101.02237762237763,10,20,2.0,10,129,12.9,107,149,14.9,107,3,0.5,2,0,40.0,10.0,3.0,3.0,16.0,39.0,0.493671,1.0,2.0,1.0,8.0,1.0,0.0,2.0,8.0,8.0,5.0,0.0,0.0,3.0,1,0.006390114840204385,0.14330874604847207,0.25069124423963135,0.6564640998840332,1688.0,2141.0,0.23290973901748657
24,0.0233,0.0105,0.09090909090909091,8,7,0.875,2,81,10.125,74,88,11.0,74,3,0.5,2,1,11.0,2.0,1.0,0.0,1.0,38.0,0.77551,0.0,2.0,2.0,2.0,1.0,0.0,3.0,5.0,4.0,2.0,0.0,0.0,3.0,1,0.01378321450086374,0.18514851485148515,0.31244778613199664,0.7162333822741412,1731.0,2570.0,0.22852760553359985
25,0.0247,0.0009,0.0,9,18,2.0,10,105,11.666666666666666,85,123,13.666666666666666,85,3,0.6666666666666666,2,1,16.0,4.0,0.0,0.0,4.0,44.0,0.733333,1.0,2.0,2.0,2.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,3.0,0,0.012285159602855615,0.19047619047619047,0.32,0.7320677456784729,1746.0,2588.0,0.2221735119819641
26,0.0190,0.0061,0.0,9,10,1.1111111111111112,3,83,9.222222222222221,72,93,10.333333333333334,72,3,0.4444444444444444,3,0,13.0,3.0,2.0,0.0,2.0,34.0,0.723404,0.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0,3.0,1,0.009672988099444366,0.14086021505376345,0.2469368520263902,0.6116982102394104,1787.0,2020.0,0.1882120966911316
27,0.1166,0.0557,922.8390442890449,8,220,27.5,117,1016,127.0,767,1236,154.5,767,3,0.625,2,1,194.0,60.0,43.0,26.0,82.0,524.0,0.729805,3.0,0.0,16.0,69.0,33.0,0.0,8.0,43.0,42.0,43.0,0.0,0.0,2.0,1,0.011178950740036107,0.17664092664092665,0.3002461033634126,0.7099535887843216,1857.0,2788.0,0.23254871368408203
28,0.0247,0.0009,0.0,8,13,1.625,8,92,11.5,77,105,13.125,77,3,0.625,2,1,11.0,2.0,0.0,0.0,1.0,41.0,0.788462,0.0,2.0,2.0,2.0,1.0,0.0,2.0,5.0,4.0,2.0,0.0,0.0,3.0,0,0.015051703141699981,0.15894039735099338,0.2742857142857143,0.5928426384925842,1855.0,2020.0,0.15885186195373535
29,0.1123,0.0173,188.1985680985681,12,96,8.0,59,368,30.666666666666668,272,464,38.666666666666664,272,3,0.5833333333333334,3,0,69.0,17.0,9.0,2.0,38.0,166.0,0.706383,2.0,2.0,2.0,8.0,1.0,0.0,2.0,9.0,9.0,6.0,0.0,0.0,3.0,1,0.011019438976302268,0.20689655172413793,0.34285714285714286,0.6927799582481384,1930.0,2882.0,0.2284313440322876
30,0.0844,0.0472,26.798568098568094,12,39,3.25,12,229,19.083333333333332,195,268,22.333333333333332,195,3,0.4166666666666667,3,0,71.0,22.0,9.0,2.0,37.0,84.0,0.541936,3.0,2.0,2.0,11.0,1.0,0.0,5.0,12.0,12.0,9.0,0.0,0.0,3.0,1,0.013466554604274483,0.19144800777453838,0.32137030995106036,0.6337931156158447,1741.0,2611.0,0.22721296548843384
31,0.0621,0.0231,13.355710955710956,9,16,1.7777777777777777,8,97,10.777777777777779,81,113,12.555555555555555,81,3,0.4444444444444444,3,0,22.0,5.0,2.0,3.0,6.0,32.0,0.592593,1.0,2.0,2.0,7.0,1.0,0.0,2.0,7.0,7.0,4.0,0.0,0.0,2.0,1,0.0046231577917397945,0.15352260778128285,0.26618049225159524,0.6449199318885803,1709.0,2089.0,0.22414547204971313
