S.No,HS,AS,CT,NC,TLD,ALD,MD,TLA,ALA,MLA,TLC,ALC,MLC,TDO,MO,MiC,MaC,LOC,CC,CA,CE,SC,CLOC,CD,NL,DIT,CBO,RFC,LCOM,NOC,CBOI,TNM,TNPM,TNLM,TNS,TNG,TNA,TestCount,CS,JC,SD,JW,DL,LCS,NG
530,0.0453,0.0052,33.83333333333333,9,218,24.22222222222222,164,397,44.111111111111114,164,615,68.33333333333333,328,4,0.6666666666666666,3,1,118.0,21.0,5.0,0.0,75.0,7.0,0.056,4.0,0.0,0.0,9.0,1.0,0.0,4.0,9.0,6.0,9.0,0.0,0.0,2.0,1,0.001540718427465487,0.10852713178294573,0.1958041958041958,0.5597905516624451,2152.0,2231.0,0.09040361642837524
531,0.0253,0.0028,1.0,6,57,9.5,47,104,17.333333333333332,47,161,26.833333333333332,94,2,0.8333333333333334,1,1,24.0,6.0,4.0,0.0,12.0,6.0,0.2,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1,0.005104313524743025,0.0798004987531172,0.14780600461893764,0.5878064632415771,597.0,746.0,0.2001304030418396
532,0.0125,0.0044,341.55479856107536,13,88,6.769230769230769,41,197,15.153846153846153,42,285,21.923076923076923,63,5,0.5384615384615384,5,0,66.0,23.0,4.0,4.0,29.0,4.0,0.0571429,3.0,2.0,3.0,12.0,2.0,0.0,4.0,21.0,18.0,8.0,1.0,5.0,3.0,1,0.0078747552430163,0.10557184750733138,0.1909814323607427,0.6768335700035095,318.0,468.0,0.23031026124954224
533,0.0486,0.0017,116.66666666666667,4,4,1.0,2,66,16.5,62,70,17.5,62,2,0.75,0,2,31.0,7.0,1.0,3.0,18.0,6.0,0.162162,2.0,0.0,2.0,6.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,0,0.03201561340369799,0.08852459016393442,0.16265060240963855,0.6875541806221008,342.0,488.0,0.22394680976867676
534,0.0422,0.0101,214.52681159420288,14,195,13.928571428571429,125,321,22.928571428571427,125,516,36.857142857142854,250,2,0.9285714285714286,1,1,75.0,22.0,12.0,0.0,32.0,15.0,0.166667,6.0,0.0,0.0,10.0,1.0,0.0,11.0,10.0,10.0,10.0,0.0,1.0,10.0,1,0.0,0.06645569620253164,0.12462908011869436,0.6140554547309875,267.0,365.0,0.23545706272125244
535,0.0018,0.0018,48.904761904761905,6,26,4.333333333333333,23,49,8.166666666666666,23,75,12.5,46,3,0.6666666666666666,2,1,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.004547287651918826,0.08967391304347826,0.16458852867830423,0.6944608688354492,266.0,377.0,0.24238228797912598
536,0.0575,0.0081,57.17541642360513,10,63,6.3,42,134,13.4,42,197,19.7,84,2,0.9,1,1,39.0,11.0,8.0,0.0,22.0,5.0,0.113636,2.0,0.0,0.0,6.0,3.0,0.0,7.0,6.0,5.0,6.0,0.0,0.0,0.0,1,0.004700524452973652,0.08672086720867209,0.1596009975062344,0.6994612812995911,267.0,376.0,0.24376732110977173
537,0.0350,0.0035,1655.6333333333318,6,27,4.5,22,97,16.166666666666668,72,124,20.666666666666668,72,4,0.3333333333333333,2,2,36.0,4.0,6.0,0.0,12.0,15.0,0.384615,1.0,0.0,1.0,3.0,3.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,5.0,1,0.00356305357893385,0.08776595744680851,0.16136919315403422,0.710995946234283,283.0,407.0,0.20360112190246582
538,0.0428,0.0030,22.483333333333334,8,98,12.25,84,182,22.75,84,280,35.0,168,2,0.875,1,1,42.0,8.0,6.0,0.0,19.0,13.0,0.236364,5.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,2.0,3.0,0.0,1.0,9.0,1,0.003511115129122116,0.09333333333333334,0.17073170731707318,0.6968430876731873,284.0,405.0,0.20221608877182007
539,0.0188,0.0086,447.97170868347337,12,91,7.583333333333333,40,227,18.916666666666668,54,318,26.5,80,3,0.75,2,1,85.0,18.0,12.0,5.0,51.0,16.0,0.158416,1.0,2.0,3.0,10.0,3.0,0.0,7.0,18.0,17.0,5.0,1.0,3.0,4.0,1,0.003511115129122116,0.09308510638297872,0.170316301703163,0.6903548836708069,285.0,411.0,0.19667589664459229
540,0.0253,0.0010,2.0,3,6,2.0,5,65,21.666666666666668,59,71,23.666666666666668,59,2,0.6666666666666666,0,2,17.0,3.0,1.0,0.0,7.0,22.0,0.564103,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0,0,0.003511115129122116,0.09814323607427056,0.178743961352657,0.7081483511821084,288.0,417.0,0.20516306161880493
541,0.0018,0.0018,48.904761904761905,7,35,5.0,28,63,9.0,28,98,14.0,56,3,0.7142857142857143,2,1,10.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0,0.004150069942940853,0.09115281501340483,0.16707616707616707,0.6940805315971375,269.0,390.0,0.24515235424041748
542,0.0265,0.0024,224.0,3,2,0.6666666666666666,1,77,25.666666666666668,75,79,26.333333333333332,75,3,0.3333333333333333,0,3,32.0,7.0,6.0,1.0,16.0,18.0,0.36,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1,0.003511115129122116,0.09042553191489362,0.16585365853658537,0.706808549875698,284.0,409.0,0.19806092977523804
543,0.0532,0.0375,5396.99440211932,28,640,22.857142857142858,294,912,32.57142857142857,294,1552,55.42857142857143,588,4,0.7857142857142857,4,0,146.0,38.0,83.0,6.0,68.0,69.0,0.32093,1.0,0.0,9.0,22.0,6.0,0.0,52.0,16.0,16.0,16.0,2.0,4.0,7.0,1,0.003511115129122116,0.08947368421052632,0.1642512077294686,0.712125661445188,288.0,415.0,0.2005494236946106
544,0.0417,0.0032,12.0,9,14,1.5555555555555556,4,72,8.0,46,86,9.555555555555555,46,3,0.7777777777777778,2,1,28.0,5.0,2.0,0.0,21.0,1.0,0.0344828,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0046263645286143745,0.08967391304347826,0.16458852867830423,0.6792474389076233,269.0,380.0,0.23822712898254395
545,0.0580,0.1018,1700.412148962149,29,302,10.413793103448276,173,497,17.137931034482758,173,799,27.551724137931036,346,3,0.896551724137931,3,0,112.0,30.0,94.0,12.0,59.0,32.0,0.222222,3.0,0.0,7.0,24.0,1.0,0.0,71.0,12.0,10.0,12.0,1.0,0.0,2.0,1,0.0,0.09367088607594937,0.1712962962962963,0.6609905958175659,453.0,595.0,0.22599339485168457
546,0.0302,0.0021,71.52777777777777,3,2,0.6666666666666666,1,114,38.0,112,116,38.666666666666664,112,3,0.3333333333333333,0,3,39.0,11.0,7.0,0.0,18.0,47.0,0.546512,3.0,0.0,0.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1,0.004229753083719488,0.0870712401055409,0.16019417475728157,0.6841227412223816,266.0,387.0,0.24930745363235474
547,0.0192,0.0021,26.0,7,26,3.7142857142857144,22,50,7.142857142857143,22,76,10.857142857142858,44,2,0.8571428571428571,1,1,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0.0046263645286143745,0.08967391304347826,0.16458852867830423,0.6872610449790955,268.0,381.0,0.24238228797912598
548,0.0058,0.0015,5.0,8,62,7.75,52,114,14.25,52,176,22.0,104,3,0.75,2,1,19.0,5.0,7.0,0.0,6.0,8.0,0.296296,1.0,0.0,0.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,2.0,1,0.0046263645286143745,0.0948509485094851,0.17326732673267325,0.6989615559577942,270.0,383.0,0.24099725484848022
549,0.0137,0.0003,0.0,6,11,1.8333333333333333,5,84,14.0,78,95,15.833333333333334,78,3,0.6666666666666666,2,1,40.0,10.0,0.0,4.0,15.0,2.0,0.047619,1.0,3.0,5.0,10.0,1.0,0.0,0.0,30.0,28.0,6.0,4.0,8.0,14.0,0,0.004700524452973652,0.08991825613079019,0.165,0.688535213470459,267.0,377.0,0.24376732110977173
550,0.0469,0.0003,0.0,5,5,1.0,2,186,37.2,181,191,38.2,181,2,0.8,1,1,98.0,14.0,0.0,9.0,63.0,14.0,0.125,1.0,0.0,9.0,14.0,1.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,12.0,0,0.0046263645286143745,0.08695652173913043,0.16,0.6915668845176697,270.0,383.0,0.2368420958518982
551,0.0449,0.0003,0.0,6,19,3.1666666666666665,14,184,30.666666666666668,172,203,33.833333333333336,172,2,0.8333333333333334,1,1,80.0,10.0,0.0,12.0,55.0,12.0,0.130435,1.0,0.0,11.0,17.0,1.0,0.0,1.0,5.0,3.0,5.0,0.0,0.0,10.0,0,0.0046263645286143745,0.08602150537634409,0.15841584158415842,0.6866442561149597,270.0,384.0,0.23822712898254395
552,0.0010,0.0003,0.0,4,3,0.75,1,66,16.5,63,69,17.25,63,2,0.75,0,2,31.0,7.0,0.0,0.0,10.0,4.0,0.114286,1.0,2.0,3.0,6.0,2.0,0.0,0.0,19.0,18.0,6.0,2.0,4.0,7.0,0,0.0017029548822798549,0.091796875,0.16815742397137745,0.5642243027687073,1883.0,1967.0,0.10125118494033813
553,0.0628,0.0003,0.0,6,6,1.0,2,73,12.166666666666666,69,79,13.166666666666666,69,2,0.8333333333333334,1,1,33.0,5.0,0.0,4.0,21.0,4.0,0.108108,2.0,0.0,5.0,6.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.08734939759036145,0.16066481994459833,0.6859871745109558,335.0,482.0,0.227990984916687
554,0.0612,0.0003,0.0,5,5,1.0,2,75,15.0,70,80,16.0,70,2,0.8,1,1,35.0,5.0,0.0,4.0,23.0,4.0,0.102564,2.0,0.0,5.0,6.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.07166123778501629,0.1337386018237082,0.6489173769950867,352.0,508.0,0.2247312068939209
555,0.0532,0.0003,0.0,10,49,4.9,19,172,17.2,70,221,22.1,70,2,0.9,1,1,91.0,11.0,1.0,14.0,53.0,12.0,0.155844,5.0,0.0,12.0,19.0,2.0,0.0,2.0,8.0,5.0,8.0,0.0,0.0,7.0,0,0.0,0.08672086720867209,0.1596009975062344,0.661768913269043,391.0,544.0,0.23523807525634766
556,0.0607,0.0003,0.0,5,4,0.8,1,85,17.0,80,89,17.8,80,2,0.8,1,1,36.0,5.0,0.0,9.0,23.0,9.0,0.2,2.0,0.0,6.0,11.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0.004524684678819856,0.088659793814433,0.16287878787878787,0.5638089179992676,1805.0,1877.0,0.10704022645950317
557,0.0223,0.0012,0.0,4,3,0.75,1,28,7.0,25,31,7.75,25,2,0.75,0,2,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.004546507689344944,0.09309309309309309,0.17032967032967034,0.5496711134910583,2569.0,2632.0,0.07958114147186279
558,0.0326,0.0003,0.0,4,3,0.75,1,48,12.0,45,51,12.75,45,2,0.75,0,2,18.0,2.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,8.4033167244009E-4,0.09451219512195122,0.17270194986072424,0.6666108965873718,341.0,490.0,0.25902336835861206
559,0.0251,0.0003,0.0,5,53,10.6,51,104,20.8,51,157,31.4,102,2,0.8,1,1,11.0,1.0,0.0,3.0,7.0,14.0,0.56,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.009286892615636089,0.10684931506849316,0.19306930693069307,0.6797425150871277,429.0,570.0,0.2313043475151062
560,0.0297,0.0003,0.0,4,3,0.75,1,44,11.0,41,47,11.75,41,2,0.75,0,2,13.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.08373205741626795,0.1545253863134658,0.629006564617157,641.0,778.0,0.19244825839996338
561,0.0223,0.0034,0.0,4,3,0.75,1,29,7.25,26,32,8.0,26,2,0.75,0,2,6.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.005694254954948112,0.09570957095709572,0.1746987951807229,0.5480621457099915,3404.0,3456.0,0.06302183866500854
562,0.0224,0.0003,0.0,4,3,0.75,1,33,8.25,30,36,9.0,30,2,0.75,0,2,9.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.00212650332704242,0.0989247311827957,0.18003913894324852,0.6693820953369141,430.0,564.0,0.24957555532455444
563,0.0253,0.0003,0.0,4,3,0.75,1,39,9.75,36,42,10.5,36,2,0.75,0,2,11.0,1.0,0.0,2.0,6.0,2.0,0.153846,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.06845238095238096,0.12813370473537605,0.6791332364082336,264.0,349.0,0.24238228797912598
564,0.0327,0.0003,0.0,6,10,1.6666666666666667,6,63,10.5,53,73,12.166666666666666,53,2,0.8333333333333334,1,1,18.0,2.0,0.0,5.0,11.0,4.0,0.181818,0.0,0.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0021754720327788447,0.10972568578553615,0.19775280898876405,0.6419572234153748,518.0,662.0,0.21815520524978638
565,0.0384,0.0003,0.0,4,3,0.75,1,62,15.5,59,65,16.25,59,2,0.75,0,2,30.0,6.0,0.0,3.0,22.0,0.0,0.0,3.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0043877267039642035,0.08615384615384615,0.15864022662889518,0.6722571849822998,262.0,357.0,0.24653738737106323
566,0.0337,0.0003,0.0,4,3,0.75,1,51,12.75,48,54,13.5,48,2,0.75,0,2,19.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3.4853285301945735E-4,0.09276018099547512,0.16977225672877846,0.6351397633552551,577.0,712.0,0.22149407863616943
567,0.0086,0.0003,0.0,4,3,0.75,1,33,8.25,30,36,9.0,30,2,0.75,0,2,10.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,19.0,18.0,1.0,2.0,4.0,5.0,0,0.010399683428493343,0.0967741935483871,0.17647058823529413,0.6093389391899109,743.0,862.0,0.1979057788848877
568,0.0080,0.0003,0.0,4,3,0.75,1,62,15.5,59,65,16.25,59,2,0.75,0,2,29.0,8.0,0.0,2.0,10.0,0.0,0.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,22.0,21.0,4.0,3.0,5.0,7.0,0,0.012755997326509833,0.09762532981530343,0.1778846153846154,0.6920292973518372,355.0,513.0,0.251028835773468
569,0.0223,0.0003,0.0,4,3,0.75,1,29,7.25,26,32,8.0,26,2,0.75,0,2,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.027369798492705592,0.09486166007905138,0.17328519855595667,0.6407623291015625,267.0,314.0,0.2285318374633789
570,0.0252,0.0003,0.0,4,3,0.75,1,34,8.5,31,37,9.25,31,2,0.75,0,2,8.0,1.0,0.0,1.0,4.0,1.0,0.111111,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.07766990291262135,0.14414414414414414,0.5949292778968811,352.0,504.0,0.22087913751602173
571,0.0455,0.0003,0.0,5,7,1.4,4,55,11.0,48,62,12.4,48,2,0.8,1,1,21.0,4.0,0.0,4.0,14.0,1.0,0.0454545,2.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,6.417213640057739E-4,0.0873015873015873,0.16058394160583941,0.6893717646598816,386.0,537.0,0.22762644290924072
572,0.0473,0.0003,0.0,5,6,1.2,3,55,11.0,47,61,12.2,47,2,0.8,1,1,22.0,4.0,0.0,5.0,14.0,1.0,0.0434783,2.0,0.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3.636052283959529E-4,0.09832635983263599,0.17904761904761904,0.5720604658126831,1345.0,1446.0,0.12602394819259644
573,0.0051,0.0003,0.0,5,27,5.4,24,56,11.2,50,83,16.6,50,2,0.8,1,1,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,22.0,21.0,1.0,4.0,5.0,8.0,0,0.0010236483267792962,0.09166666666666666,0.16793893129770993,0.6581999659538269,424.0,566.0,0.23090589046478271
574,0.0149,0.0003,0.0,5,4,0.8,1,40,8.0,36,44,8.8,36,3,0.6,2,1,16.0,1.0,0.0,7.0,12.0,0.0,0.0,0.0,3.0,4.0,8.0,1.0,0.0,0.0,26.0,25.0,1.0,5.0,8.0,8.0,0,0.005486785722781092,0.08663366336633663,0.15945330296127563,0.6404642462730408,588.0,719.0,0.21640825271606445
575,0.0149,0.0003,0.0,5,4,0.8,1,58,11.6,54,62,12.4,54,3,0.6,2,1,31.0,5.0,0.0,7.0,18.0,0.0,0.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,28.0,27.0,3.0,7.0,8.0,10.0,0,7.152103539292694E-4,0.07203389830508475,0.13438735177865613,0.6654649972915649,474.0,612.0,0.22248804569244385
576,0.0290,0.0003,0.0,5,8,1.6,5,54,10.8,42,62,12.4,42,2,0.8,1,1,18.0,1.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.00845939310700733,0.0906515580736544,0.16623376623376623,0.716728532743586,256.0,362.0,0.2659279704093933
577,0.0326,0.0003,0.0,6,18,3.0,10,63,10.5,44,81,13.5,44,2,0.8333333333333334,1,1,16.0,2.0,0.0,4.0,10.0,1.0,0.0588235,0.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.004989611477334595,0.09454061251664447,0.17274939172749393,0.5451982021331787,2406.0,2480.0,0.082000732421875
578,0.0472,0.0003,0.0,5,12,2.4,10,62,12.4,48,74,14.8,48,2,0.8,1,1,24.0,5.0,0.0,4.0,17.0,1.0,0.04,3.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.013478494810228524,0.11497730711043873,0.2062415196743555,0.5512205958366394,2274.0,2345.0,0.08814352750778198
579,0.0450,0.0003,0.0,5,4,0.8,1,90,18.0,86,94,18.8,86,2,0.8,1,1,50.0,10.0,0.0,1.0,31.0,6.0,0.107143,3.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0,0.0,0.0823045267489712,0.1520912547528517,0.5892699360847473,968.0,1093.0,0.1579831838607788
580,0.0486,0.0003,0.0,6,6,1.0,2,168,28.0,162,174,29.0,162,3,0.6666666666666666,2,1,87.0,19.0,0.0,3.0,58.0,18.0,0.171429,3.0,1.0,6.0,8.0,1.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,2.0,0,0.01688746014588508,0.1038961038961039,0.18823529411764706,0.7018146779068289,254.0,344.0,0.2742382287979126
581,0.0374,0.0003,0.0,6,6,1.0,2,100,16.666666666666668,94,106,17.666666666666668,94,2,0.8333333333333334,1,1,42.0,4.0,0.0,10.0,30.0,14.0,0.25,0.0,0.0,13.0,13.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0,3.1379535746832123E-4,0.07692307692307693,0.14285714285714285,0.5610318779945374,1965.0,2040.0,0.09808290004730225
582,0.0267,0.0003,0.0,6,36,6.0,32,121,20.166666666666668,98,157,26.166666666666668,98,2,0.8333333333333334,1,1,31.0,8.0,0.0,0.0,14.0,17.0,0.354167,1.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,1.0,0,0.008507739204378596,0.10362694300518134,0.18779342723004694,0.5998489260673523,1015.0,1120.0,0.16386890411376953
583,0.0326,0.0003,0.0,5,4,0.8,1,52,10.4,48,56,11.2,48,2,0.8,1,1,12.0,1.0,0.0,4.0,7.0,7.0,0.368421,0.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,3.6492430799076807E-4,0.07588532883642496,0.14106583072100312,0.5822544693946838,1393.0,1489.0,0.12408757209777832
584,0.0001,0.0003,0.0,4,3,0.75,1,46,11.5,43,49,12.25,43,2,0.75,0,2,11.0,3.0,0.0,0.0,2.0,9.0,0.45,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0,0.03030677987275295,0.11064718162839249,0.19924812030075187,0.5353224277496338,4615.0,4649.0,0.04929149150848389
585,0.0016,0.0003,0.0,4,3,0.75,1,36,9.0,33,39,9.75,33,2,0.75,0,2,5.0,1.0,0.0,1.0,1.0,8.0,0.615385,0.0,3.0,2.0,2.0,1.0,0.0,0.0,26.0,25.0,1.0,5.0,8.0,8.0,0,0.0,0.0513595166163142,0.09770114942528736,0.6929160952568054,263.0,365.0,0.25623267889022827
586,0.0106,0.0045,200.82936507936506,6,11,1.8333333333333333,7,75,12.5,64,86,14.333333333333334,64,2,0.8333333333333334,1,1,27.0,7.0,5.0,2.0,10.0,6.0,0.181818,1.0,3.0,6.0,6.0,1.0,0.0,5.0,29.0,23.0,4.0,1.0,3.0,6.0,0,0.00603791785480742,0.09776536312849161,0.178117048346056,0.7086689742557107,343.0,477.0,0.26476794481277466
587,0.0183,0.0019,5.794444444444444,5,4,0.8,1,73,14.6,69,77,15.4,69,3,0.6,2,1,28.0,5.0,0.0,3.0,14.0,13.0,0.317073,1.0,3.0,3.0,6.0,2.0,0.0,2.0,21.0,16.0,3.0,1.0,6.0,11.0,0,8.434812172086788E-4,0.08695652173913043,0.16,0.6192774176597595,387.0,536.0,0.2291262149810791
588,0.0278,0.0003,0.0,5,9,1.8,6,64,12.8,55,73,14.6,55,2,0.8,1,1,14.0,1.0,0.0,5.0,10.0,10.0,0.416667,0.0,0.0,12.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.07508532423208192,0.13968253968253969,0.5964766144752502,364.0,530.0,0.21353065967559814
589,0.0278,0.0003,0.0,5,9,1.8,6,73,14.6,64,82,16.4,64,2,0.8,1,1,17.0,2.0,0.0,5.0,11.0,15.0,0.46875,0.0,0.0,13.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0011994426709726325,0.09557774607703282,0.17447916666666666,0.5420621633529663,3015.0,3079.0,0.06767374277114868
590,0.0213,0.0019,29.988888888888884,5,4,0.8,1,65,13.0,61,69,13.8,61,2,0.8,1,1,15.0,3.0,0.0,2.0,4.0,19.0,0.558824,1.0,3.0,3.0,4.0,1.0,0.0,2.0,20.0,16.0,2.0,1.0,6.0,13.0,0,0.0040645227896930584,0.09586466165413533,0.17495711835334476,0.5892969965934753,1088.0,1191.0,0.14312976598739624
591,0.0216,0.0011,14.738888888888887,5,4,0.8,1,90,18.0,86,94,18.8,86,2,0.8,1,1,17.0,3.0,0.0,2.0,6.0,40.0,0.701754,1.0,3.0,3.0,4.0,1.0,0.0,1.0,20.0,16.0,2.0,1.0,6.0,13.0,0,0.012952425503340753,0.084375,0.15561959654178675,0.5658524036407471,1633.0,1720.0,0.10806536674499512
592,0.0185,0.0019,27.34444444444444,5,4,0.8,1,62,12.4,58,66,13.2,58,2,0.8,1,1,20.0,4.0,0.0,4.0,9.0,13.0,0.393939,1.0,3.0,4.0,6.0,2.0,0.0,2.0,20.0,16.0,2.0,1.0,6.0,12.0,0,0.013970691607602764,0.11186440677966102,0.20121951219512196,0.5538251399993896,1409.0,1508.0,0.11996394395828247
593,0.0183,0.0019,5.794444444444444,5,4,0.8,1,70,14.0,66,74,14.8,66,3,0.6,2,1,27.0,5.0,0.0,3.0,14.0,12.0,0.307692,1.0,3.0,3.0,6.0,2.0,0.0,2.0,21.0,16.0,3.0,1.0,6.0,11.0,0,0.002103922170806502,0.09907120743034056,0.18028169014084508,0.5551407933235168,2402.0,2473.0,0.08450967073440552
594,0.0276,0.0003,0.0,5,6,1.2,3,54,10.8,48,60,12.0,48,2,0.8,1,1,11.0,1.0,0.0,5.0,7.0,9.0,0.45,0.0,0.0,9.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0021767678211263375,0.10021786492374728,0.18217821782178217,0.6422813534736633,581.0,726.0,0.21222078800201416
595,0.0058,0.0011,9.642857142857142,4,3,0.75,1,38,9.5,35,41,10.25,35,2,0.75,0,2,7.0,2.0,0.0,0.0,1.0,7.0,0.5,0.0,3.0,2.0,2.0,2.0,0.0,1.0,20.0,16.0,2.0,1.0,6.0,11.0,0,0.0,0.058823529411764705,0.1111111111111111,0.6687932014465332,304.0,456.0,0.23325061798095703
596,0.0009,0.0013,9.142857142857142,4,3,0.75,1,37,9.25,34,40,10.0,34,2,0.75,0,2,6.0,2.0,0.0,0.0,0.0,5.0,0.454545,0.0,3.0,2.0,2.0,2.0,0.0,1.0,20.0,16.0,2.0,1.0,6.0,11.0,0,0.03512284251014319,0.10550458715596331,0.1908713692946058,0.5683507919311523,1628.0,1701.0,0.11645638942718506
597,0.0357,0.0003,0.0,5,6,1.2,3,67,13.4,61,73,14.6,61,2,0.8,1,1,14.0,1.0,0.0,5.0,9.0,12.0,0.461538,0.0,0.0,11.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3.870538708623189E-4,0.08253094910591471,0.15247776365946633,0.5450708270072937,2988.0,3046.0,0.06943178176879883
598,0.0277,0.0003,0.0,6,8,1.3333333333333333,4,71,11.833333333333334,63,79,13.166666666666666,63,2,0.8333333333333334,1,1,12.0,1.0,0.0,5.0,8.0,16.0,0.571429,0.0,0.0,10.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,4.8194824787267074E-4,0.06640625,0.12454212454212454,0.6187598705291748,654.0,784.0,0.18802392482757568
599,0.0645,0.0003,0.0,5,23,4.6,14,99,19.8,81,122,24.4,81,3,0.4,1,2,36.0,6.0,0.0,4.0,21.0,5.0,0.121951,2.0,0.0,4.0,6.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0,5.430982912815167E-4,0.08,0.14814814814814814,0.6314088702201843,444.0,598.0,0.22765600681304932
600,0.0641,0.0003,0.0,5,22,4.4,14,77,15.4,61,99,19.8,61,3,0.4,1,2,24.0,4.0,0.0,3.0,13.0,5.0,0.172414,1.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0.002439325298460109,0.07799442896935933,0.14470284237726097,0.6545219421386719,271.0,407.0,0.23268699645996094
